ISO,year,base_year,currency,source,ver,gdp_defl
TTO,2008,2022,USD,WEO,Apr-24,0.831000484
TTO,2009,2022,USD,WEO,Apr-24,0.604515982
TTO,2010,2022,USD,WEO,Apr-24,0.674152666
TTO,2011,2022,USD,WEO,Apr-24,0.773428998
TTO,2012,2022,USD,WEO,Apr-24,0.778148066
TTO,2013,2022,USD,WEO,Apr-24,0.789408417
TTO,2014,2022,USD,WEO,Apr-24,0.786271502
TTO,2015,2022,USD,WEO,Apr-24,0.721158655
TTO,2016,2022,USD,WEO,Apr-24,0.684522362
TTO,2017,2022,USD,WEO,Apr-24,0.728651911
TTO,2018,2022,USD,WEO,Apr-24,0.74919605
TTO,2019,2022,USD,WEO,Apr-24,0.722406776
TTO,2020,2022,USD,WEO,Apr-24,0.695351471
TTO,2021,2022,USD,WEO,Apr-24,0.827173018
TTO,2022,2022,USD,WEO,Apr-24,1
TTO,2023,2022,USD,WEO,Apr-24,0.917125195
TTO,2024,2022,USD,WEO,Apr-24,0.903053434
TTO,2025,2022,USD,WEO,Apr-24,0.918165414
TTO,2026,2022,USD,WEO,Apr-24,0.927142559
TTO,2027,2022,USD,WEO,Apr-24,0.930592595
TTO,2028,2022,USD,WEO,Apr-24,0.934006082
TTO,2029,2022,USD,WEO,Apr-24,0.937480588
TUN,1980,2022,USD,WEO,Apr-24,0.82093759
TUN,1981,2022,USD,WEO,Apr-24,0.750082374
TUN,1982,2022,USD,WEO,Apr-24,0.727319311
TUN,1983,2022,USD,WEO,Apr-24,0.718420176
TUN,1984,2022,USD,WEO,Apr-24,0.668550845
TUN,1985,2022,USD,WEO,Apr-24,0.646036982
TUN,1986,2022,USD,WEO,Apr-24,0.702717406
TUN,1987,2022,USD,WEO,Apr-24,0.708627457
TUN,1988,2022,USD,WEO,Apr-24,0.735352591
TUN,1989,2022,USD,WEO,Apr-24,0.716605692
TUN,1990,2022,USD,WEO,Apr-24,0.854511953
TUN,1991,2022,USD,WEO,Apr-24,0.864914879
TUN,1992,2022,USD,WEO,Apr-24,0.957313402
TUN,1993,2022,USD,WEO,Apr-24,0.877260068
TUN,1994,2022,USD,WEO,Apr-24,0.905366273
TUN,1995,2022,USD,WEO,Apr-24,1.016407121
TUN,1996,2022,USD,WEO,Apr-24,1.03000767
TUN,1997,2022,USD,WEO,Apr-24,0.949706821
TUN,1998,2022,USD,WEO,Apr-24,0.950868982
TUN,1999,2022,USD,WEO,Apr-24,0.9438064
TUN,2000,2022,USD,WEO,Apr-24,0.846915762
TUN,2001,2022,USD,WEO,Apr-24,0.838474827
TUN,2002,2022,USD,WEO,Apr-24,0.867855434
TUN,2003,2022,USD,WEO,Apr-24,0.98332778
TUN,2004,2022,USD,WEO,Apr-24,1.051380447
TUN,2005,2022,USD,WEO,Apr-24,1.051392942
TUN,2006,2022,USD,WEO,Apr-24,1.064167245
TUN,2007,2022,USD,WEO,Apr-24,1.128894741
TUN,2008,2022,USD,WEO,Apr-24,1.248024466
TUN,2009,2022,USD,WEO,Apr-24,1.173936738
TUN,2010,2022,USD,WEO,Apr-24,1.149465626
TUN,2011,2022,USD,WEO,Apr-24,1.222041479
TUN,2012,2022,USD,WEO,Apr-24,1.152831511
TUN,2013,2022,USD,WEO,Apr-24,1.158073248
TUN,2014,2022,USD,WEO,Apr-24,1.160098328
TUN,2015,2022,USD,WEO,Apr-24,1.046267046
TUN,2016,2022,USD,WEO,Apr-24,1.002636721
TUN,2017,2022,USD,WEO,Apr-24,0.932207146
TUN,2018,2022,USD,WEO,Apr-24,0.919564481
TUN,2019,2022,USD,WEO,Apr-24,0.888607528
TUN,2020,2022,USD,WEO,Apr-24,0.986864263
TUN,2021,2022,USD,WEO,Apr-24,1.035410973
TUN,2022,2022,USD,WEO,Apr-24,1
TUN,2023,2022,USD,WEO,Apr-24,1.103771093
TUN,2024,2022,USD,WEO,Apr-24,1.155782251
TUN,2025,2022,USD,WEO,Apr-24,1.158846897
TUN,2026,2022,USD,WEO,Apr-24,1.185127082
TUN,2027,2022,USD,WEO,Apr-24,1.188856964
TUN,2028,2022,USD,WEO,Apr-24,1.181084389
TUN,2029,2022,USD,WEO,Apr-24,1.177966892
TUR,1980,2022,USD,WEO,Apr-24,0.733129549
TUR,1981,2022,USD,WEO,Apr-24,0.71169531
TUR,1982,2022,USD,WEO,Apr-24,0.625192938
TUR,1983,2022,USD,WEO,Apr-24,0.570285823
TUR,1984,2022,USD,WEO,Apr-24,0.519246082
TUR,1985,2022,USD,WEO,Apr-24,0.559419157
TUR,1986,2022,USD,WEO,Apr-24,0.576702004
TUR,1987,2022,USD,WEO,Apr-24,0.609110827
TUR,1988,2022,USD,WEO,Apr-24,0.627083865
TUR,1989,2022,USD,WEO,Apr-24,0.739038305
TUR,1990,2022,USD,WEO,Apr-24,0.950168424
TUR,1991,2022,USD,WEO,Apr-24,0.945506613
TUR,1992,2022,USD,WEO,Apr-24,0.938243098
TUR,1993,2022,USD,WEO,Apr-24,0.984880912
TUR,1994,2022,USD,WEO,Apr-24,0.751655722
TUR,1995,2022,USD,WEO,Apr-24,0.913168972
TUR,1996,2022,USD,WEO,Apr-24,0.915193216
TUR,1997,2022,USD,WEO,Apr-24,0.889758109
TUR,1998,2022,USD,WEO,Apr-24,0.90913965
TUR,1999,2022,USD,WEO,Apr-24,0.874156699
TUR,2000,2022,USD,WEO,Apr-24,0.874052442
TUR,2001,2022,USD,WEO,Apr-24,0.683724767
TUR,2002,2022,USD,WEO,Apr-24,0.762809865
TUR,2003,2022,USD,WEO,Apr-24,0.945136004
TUR,2004,2022,USD,WEO,Apr-24,1.118915866
TUR,2005,2022,USD,WEO,Apr-24,1.270149373
TUR,2006,2022,USD,WEO,Apr-24,1.302457527
TUR,2007,2022,USD,WEO,Apr-24,1.519923954
TUR,2008,2022,USD,WEO,Apr-24,1.707766816
TUR,2009,2022,USD,WEO,Apr-24,1.510262425
TUR,2010,2022,USD,WEO,Apr-24,1.667170591
TUR,2011,2022,USD,WEO,Apr-24,1.618857292
TUR,2012,2022,USD,WEO,Apr-24,1.621593729
TUR,2013,2022,USD,WEO,Apr-24,1.6261354
TUR,2014,2022,USD,WEO,Apr-24,1.518849972
TUR,2015,2022,USD,WEO,Apr-24,1.318179612
TUR,2016,2022,USD,WEO,Apr-24,1.283476262
TUR,2017,2022,USD,WEO,Apr-24,1.179696774
TUR,2018,2022,USD,WEO,Apr-24,1.040207434
TUR,2019,2022,USD,WEO,Apr-24,1.005744874
TUR,2020,2022,USD,WEO,Apr-24,0.934979113
TUR,2021,2022,USD,WEO,Apr-24,0.953385402
TUR,2022,2022,USD,WEO,Apr-24,1
TUR,2023,2022,USD,WEO,Apr-24,1.1707883
TUR,2024,2022,USD,WEO,Apr-24,1.140796062
TUR,2025,2022,USD,WEO,Apr-24,1.098964541
TUR,2026,2022,USD,WEO,Apr-24,1.108816591
TUR,2027,2022,USD,WEO,Apr-24,1.112609931
TUR,2028,2022,USD,WEO,Apr-24,1.115339449
TUR,2029,2022,USD,WEO,Apr-24,1.116326757
TUV,1980,2022,USD,WEO_est,Apr-24,0.172690606
TUV,1981,2022,USD,WEO_est,Apr-24,0.179939179
TUV,1982,2022,USD,WEO_est,Apr-24,0.187492006
TUV,1983,2022,USD,WEO_est,Apr-24,0.195361858
TUV,1984,2022,USD,WEO_est,Apr-24,0.203562042
TUV,1985,2022,USD,WEO_est,Apr-24,0.212106423
TUV,1986,2022,USD,WEO_est,Apr-24,0.221009448
TUV,1987,2022,USD,WEO_est,Apr-24,0.230286173
TUV,1988,2022,USD,WEO_est,Apr-24,0.239952281
TUV,1989,2022,USD,WEO_est,Apr-24,0.250024118
TUV,1990,2022,USD,WEO_est,Apr-24,0.260518714
TUV,1991,2022,USD,WEO_est,Apr-24,0.271453814
TUV,1992,2022,USD,WEO_est,Apr-24,0.282847907
TUV,1993,2022,USD,WEO_est,Apr-24,0.294720259
TUV,1994,2022,USD,WEO_est,Apr-24,0.307090945
TUV,1995,2022,USD,WEO_est,Apr-24,0.319980883
TUV,1996,2022,USD,WEO_est,Apr-24,0.333411868
TUV,1997,2022,USD,WEO_est,Apr-24,0.347406609
TUV,1998,2022,USD,WEO_est,Apr-24,0.36198877
TUV,1999,2022,USD,WEO_est,Apr-24,0.377183007
TUV,2000,2022,USD,WEO,Apr-24,0.393015012
TUV,2001,2022,USD,WEO,Apr-24,0.36428225
TUV,2002,2022,USD,WEO,Apr-24,0.408377946
TUV,2003,2022,USD,WEO,Apr-24,0.502299704
TUV,2004,2022,USD,WEO,Apr-24,0.58876045
TUV,2005,2022,USD,WEO,Apr-24,0.611673756
TUV,2006,2022,USD,WEO,Apr-24,0.630071038
TUV,2007,2022,USD,WEO,Apr-24,0.712161106
TUV,2008,2022,USD,WEO,Apr-24,0.737324386
TUV,2009,2022,USD,WEO,Apr-24,0.683575793
TUV,2010,2022,USD,WEO,Apr-24,0.800998104
TUV,2011,2022,USD,WEO,Apr-24,0.931219889
TUV,2012,2022,USD,WEO,Apr-24,0.93460365
TUV,2013,2022,USD,WEO,Apr-24,0.90034549
TUV,2014,2022,USD,WEO,Apr-24,0.885582834
TUV,2015,2022,USD,WEO,Apr-24,0.768125802
TUV,2016,2022,USD,WEO,Apr-24,0.812600428
TUV,2017,2022,USD,WEO,Apr-24,0.863553947
TUV,2018,2022,USD,WEO,Apr-24,0.908522996
TUV,2019,2022,USD,WEO,Apr-24,0.89797084
TUV,2020,2022,USD,WEO,Apr-24,0.903330017
TUV,2021,2022,USD,WEO,Apr-24,1.023833898
TUV,2022,2022,USD,WEO,Apr-24,1
TUV,2023,2022,USD,WEO,Apr-24,1.011860474
TUV,2024,2022,USD,WEO,Apr-24,1.040575951
TUV,2025,2022,USD,WEO,Apr-24,1.061486318
TUV,2026,2022,USD,WEO,Apr-24,1.083550568
TUV,2027,2022,USD,WEO,Apr-24,1.120706092
TUV,2028,2022,USD,WEO,Apr-24,1.156140052
TUV,2029,2022,USD,WEO,Apr-24,1.190903083
TWN,1980,2022,USD,WEO,Apr-24,0.514664642
TWN,1981,2022,USD,WEO,Apr-24,0.556505887
TWN,1982,2022,USD,WEO,Apr-24,0.537103489
TWN,1983,2022,USD,WEO,Apr-24,0.538530244
TWN,1984,2022,USD,WEO,Apr-24,0.551920606
TWN,1985,2022,USD,WEO,Apr-24,0.548560425
TWN,1986,2022,USD,WEO,Apr-24,0.604656417
TWN,1987,2022,USD,WEO,Apr-24,0.720377033
TWN,1988,2022,USD,WEO,Apr-24,0.802946937
TWN,1989,2022,USD,WEO,Apr-24,0.891706651
TWN,1990,2022,USD,WEO,Apr-24,0.921897698
TWN,1991,2022,USD,WEO,Apr-24,0.955432311
TWN,1992,2022,USD,WEO,Apr-24,1.050742366
TWN,1993,2022,USD,WEO,Apr-24,1.04297034
TWN,1994,2022,USD,WEO,Apr-24,1.051900763
TWN,1995,2022,USD,WEO,Apr-24,1.075638861
TWN,1996,2022,USD,WEO,Apr-24,1.061834818
TWN,1997,2022,USD,WEO,Apr-24,1.038184957
TWN,1998,2022,USD,WEO,Apr-24,0.919684494
TWN,1999,2022,USD,WEO,Apr-24,0.935131487
TWN,2000,2022,USD,WEO,Apr-24,0.957325214
TWN,2001,2022,USD,WEO,Apr-24,0.878729797
TWN,2002,2022,USD,WEO,Apr-24,0.855791923
TWN,2003,2022,USD,WEO,Apr-24,0.847653276
TWN,2004,2022,USD,WEO,Apr-24,0.866328806
TWN,2005,2022,USD,WEO,Apr-24,0.886378314
TWN,2006,2022,USD,WEO,Apr-24,0.865774029
TWN,2007,2022,USD,WEO,Apr-24,0.853154748
TWN,2008,2022,USD,WEO,Apr-24,0.865100159
TWN,2009,2022,USD,WEO,Apr-24,0.82627667
TWN,2010,2022,USD,WEO,Apr-24,0.851995985
TWN,2011,2022,USD,WEO,Apr-24,0.89522455
TWN,2012,2022,USD,WEO,Apr-24,0.896820732
TWN,2013,2022,USD,WEO,Apr-24,0.90568801
TWN,2014,2022,USD,WEO,Apr-24,0.902617987
TWN,2015,2022,USD,WEO,Apr-24,0.888225796
TWN,2016,2022,USD,WEO,Apr-24,0.883336049
TWN,2017,2022,USD,WEO,Apr-24,0.93004939
TWN,2018,2022,USD,WEO,Apr-24,0.933114758
TWN,2019,2022,USD,WEO,Apr-24,0.908640705
TWN,2020,2022,USD,WEO,Apr-24,0.967684036
TWN,2021,2022,USD,WEO,Apr-24,1.042235416
TWN,2022,2022,USD,WEO,Apr-24,1
TWN,2023,2022,USD,WEO,Apr-24,0.98063941
TWN,2024,2022,USD,WEO,Apr-24,1.00971713
TWN,2025,2022,USD,WEO,Apr-24,1.046192551
TWN,2026,2022,USD,WEO,Apr-24,1.074882079
TWN,2027,2022,USD,WEO,Apr-24,1.099887205
TWN,2028,2022,USD,WEO,Apr-24,1.111638443
TWN,2029,2022,USD,WEO,Apr-24,1.122452032
TZA,1980,2022,USD,WEO,Apr-24,1.126481188
TZA,1981,2022,USD,WEO,Apr-24,1.340660613
TZA,1982,2022,USD,WEO,Apr-24,1.530130579
TZA,1983,2022,USD,WEO,Apr-24,1.530494039
TZA,1984,2022,USD,WEO,Apr-24,1.346707343
TZA,1985,2022,USD,WEO,Apr-24,1.161741865
TZA,1986,2022,USD,WEO,Apr-24,1.377804201
TZA,1987,2022,USD,WEO,Apr-24,0.641013911
TZA,1988,2022,USD,WEO,Apr-24,0.586756303
TZA,1989,2022,USD,WEO,Apr-24,0.487374551
TZA,1990,2022,USD,WEO,Apr-24,0.365426001
TZA,1991,2022,USD,WEO,Apr-24,0.41663778
TZA,1992,2022,USD,WEO,Apr-24,0.384557956
TZA,1993,2022,USD,WEO,Apr-24,0.351552091
TZA,1994,2022,USD,WEO,Apr-24,0.366748668
TZA,1995,2022,USD,WEO,Apr-24,0.41253913
TZA,1996,2022,USD,WEO,Apr-24,0.487788089
TZA,1997,2022,USD,WEO,Apr-24,0.557901293
TZA,1998,2022,USD,WEO,Apr-24,0.661197882
TZA,1999,2022,USD,WEO,Apr-24,0.646933141
TZA,2000,2022,USD,WEO,Apr-24,0.64750494
TZA,2001,2022,USD,WEO,Apr-24,0.62276746
TZA,2002,2022,USD,WEO,Apr-24,0.604776683
TZA,2003,2022,USD,WEO,Apr-24,0.61048313
TZA,2004,2022,USD,WEO,Apr-24,0.622824193
TZA,2005,2022,USD,WEO,Apr-24,0.639584663
TZA,2006,2022,USD,WEO,Apr-24,0.671734546
TZA,2007,2022,USD,WEO,Apr-24,0.715503481
TZA,2008,2022,USD,WEO,Apr-24,0.863265756
TZA,2009,2022,USD,WEO,Apr-24,0.864060021
TZA,2010,2022,USD,WEO,Apr-24,0.88335037
TZA,2011,2022,USD,WEO,Apr-24,0.883105421
TZA,2012,2022,USD,WEO,Apr-24,0.968984306
TZA,2013,2022,USD,WEO,Apr-24,1.045377318
TZA,2014,2022,USD,WEO,Apr-24,1.071752445
TZA,2015,2022,USD,WEO,Apr-24,0.957886459
TZA,2016,2022,USD,WEO,Apr-24,0.940751193
TZA,2017,2022,USD,WEO,Apr-24,0.943455435
TZA,2018,2022,USD,WEO,Apr-24,0.906322806
TZA,2019,2022,USD,WEO,Apr-24,0.909948995
TZA,2020,2022,USD,WEO,Apr-24,0.938219435
TZA,2021,2022,USD,WEO,Apr-24,0.959754954
TZA,2022,2022,USD,WEO,Apr-24,1
TZA,2023,2022,USD,WEO,Apr-24,1.020494809
TZA,2024,2022,USD,WEO,Apr-24,0.9691898
TZA,2025,2022,USD,WEO,Apr-24,0.989238471
TZA,2026,2022,USD,WEO,Apr-24,1.012889206
TZA,2027,2022,USD,WEO,Apr-24,1.045293639
TZA,2028,2022,USD,WEO,Apr-24,1.081180462
TZA,2029,2022,USD,WEO,Apr-24,1.11793381
UGA,1980,2022,USD,WEO,Apr-24,1.517589383
UGA,1981,2022,USD,WEO,Apr-24,2.365717812
UGA,1982,2022,USD,WEO,Apr-24,1.517081759
UGA,1983,2022,USD,WEO,Apr-24,1.654137347
UGA,1984,2022,USD,WEO,Apr-24,1.311725422
UGA,1985,2022,USD,WEO,Apr-24,1.237516471
UGA,1986,2022,USD,WEO,Apr-24,1.221392914
UGA,1987,2022,USD,WEO,Apr-24,1.893759282
UGA,1988,2022,USD,WEO,Apr-24,1.811415848
UGA,1989,2022,USD,WEO,Apr-24,1.380300174
UGA,1990,2022,USD,WEO,Apr-24,1.057189702
UGA,1991,2022,USD,WEO,Apr-24,0.54319601
UGA,1992,2022,USD,WEO,Apr-24,0.479990714
UGA,1993,2022,USD,WEO,Apr-24,0.53211548
UGA,1994,2022,USD,WEO,Apr-24,0.715189208
UGA,1995,2022,USD,WEO,Apr-24,0.784534637
UGA,1996,2022,USD,WEO,Apr-24,0.759632676
UGA,1997,2022,USD,WEO,Apr-24,0.791419301
UGA,1998,2022,USD,WEO,Apr-24,0.730392794
UGA,1999,2022,USD,WEO,Apr-24,0.643124802
UGA,2000,2022,USD,WEO,Apr-24,0.613441055
UGA,2001,2022,USD,WEO,Apr-24,0.569750709
UGA,2002,2022,USD,WEO,Apr-24,0.57226965
UGA,2003,2022,USD,WEO,Apr-24,0.55826374
UGA,2004,2022,USD,WEO,Apr-24,0.650106439
UGA,2005,2022,USD,WEO,Apr-24,0.684973428
UGA,2006,2022,USD,WEO,Apr-24,0.723010953
UGA,2007,2022,USD,WEO,Apr-24,0.832200126
UGA,2008,2022,USD,WEO,Apr-24,0.964781704
UGA,2009,2022,USD,WEO,Apr-24,0.959963802
UGA,2010,2022,USD,WEO,Apr-24,0.914462313
UGA,2011,2022,USD,WEO,Apr-24,0.946222798
UGA,2012,2022,USD,WEO,Apr-24,1.040244643
UGA,2013,2022,USD,WEO,Apr-24,1.045861069
UGA,2014,2022,USD,WEO,Apr-24,1.063162905
UGA,2015,2022,USD,WEO,Apr-24,0.853168792
UGA,2016,2022,USD,WEO,Apr-24,0.856157518
UGA,2017,2022,USD,WEO,Apr-24,0.836395039
UGA,2018,2022,USD,WEO,Apr-24,0.855936189
UGA,2019,2022,USD,WEO,Apr-24,0.883042641
UGA,2020,2022,USD,WEO,Apr-24,0.893455642
UGA,2021,2022,USD,WEO,Apr-24,0.955285408
UGA,2022,2022,USD,WEO,Apr-24,1
UGA,2023,2022,USD,WEO,Apr-24,1.039831341
UGA,2024,2022,USD,WEO,Apr-24,1.069714818
UGA,2025,2022,USD,WEO,Apr-24,1.106484712
UGA,2026,2022,USD,WEO,Apr-24,1.127384473
UGA,2027,2022,USD,WEO,Apr-24,1.150110749
UGA,2028,2022,USD,WEO,Apr-24,1.1820632
UGA,2029,2022,USD,WEO,Apr-24,1.22999235
UKR,1980,2022,USD,WEO_est,Apr-24,0.02841603
UKR,1981,2022,USD,WEO_est,Apr-24,0.030905251
UKR,1982,2022,USD,WEO_est,Apr-24,0.033612526
UKR,1983,2022,USD,WEO_est,Apr-24,0.036556957
UKR,1984,2022,USD,WEO_est,Apr-24,0.039759317
UKR,1985,2022,USD,WEO_est,Apr-24,0.043242202
UKR,1986,2022,USD,WEO_est,Apr-24,0.047030184
UKR,1987,2022,USD,WEO_est,Apr-24,0.051149991
UKR,1988,2022,USD,WEO_est,Apr-24,0.055630689
UKR,1989,2022,USD,WEO_est,Apr-24,0.060503893
UKR,1990,2022,USD,WEO_est,Apr-24,0.065803986
UKR,1991,2022,USD,WEO_est,Apr-24,0.071568362
UKR,1992,2022,USD,WEO,Apr-24,0.077837694
UKR,1993,2022,USD,WEO,Apr-24,0.143174213
UKR,1994,2022,USD,WEO,Apr-24,0.20153617
UKR,1995,2022,USD,WEO,Apr-24,0.231128215
UKR,1996,2022,USD,WEO,Apr-24,0.309197518
UKR,1997,2022,USD,WEO,Apr-24,0.358768785
UKR,1998,2022,USD,WEO,Apr-24,0.305416737
UKR,1999,2022,USD,WEO,Apr-24,0.230756238
UKR,2000,2022,USD,WEO,Apr-24,0.215698513
UKR,2001,2022,USD,WEO,Apr-24,0.232174297
UKR,2002,2022,USD,WEO,Apr-24,0.246553597
UKR,2003,2022,USD,WEO,Apr-24,0.266415616
UKR,2004,2022,USD,WEO,Apr-24,0.307988481
UKR,2005,2022,USD,WEO,Apr-24,0.396765963
UKR,2006,2022,USD,WEO,Apr-24,0.462093309
UKR,2007,2022,USD,WEO,Apr-24,0.567729646
UKR,2008,2022,USD,WEO,Apr-24,0.703063698
UKR,2009,2022,USD,WEO,Apr-24,0.534733071
UKR,2010,2022,USD,WEO,Apr-24,0.596734771
UKR,2011,2022,USD,WEO,Apr-24,0.678366383
UKR,2012,2022,USD,WEO,Apr-24,0.729658662
UKR,2013,2022,USD,WEO,Apr-24,0.760895969
UKR,2014,2022,USD,WEO,Apr-24,0.592660255
UKR,2015,2022,USD,WEO,Apr-24,0.447796494
UKR,2016,2022,USD,WEO,Apr-24,0.448899713
UKR,2017,2022,USD,WEO,Apr-24,0.526768241
UKR,2018,2022,USD,WEO,Apr-24,0.594431306
UKR,2019,2022,USD,WEO,Apr-24,0.677469891
UKR,2020,2022,USD,WEO,Apr-24,0.715865848
UKR,2021,2022,USD,WEO,Apr-24,0.882804546
UKR,2022,2022,USD,WEO,Apr-24,1
UKR,2023,2022,USD,WEO,Apr-24,1.051296581
UKR,2024,2022,USD,WEO,Apr-24,1.086198326
UKR,2025,2022,USD,WEO,Apr-24,1.04539713
UKR,2026,2022,USD,WEO,Apr-24,1.04175862
UKR,2027,2022,USD,WEO,Apr-24,1.054625994
UKR,2028,2022,USD,WEO,Apr-24,1.071306746
UKR,2029,2022,USD,WEO,Apr-24,1.083270499
URY,1980,2022,USD,WEO,Apr-24,0.401623456
URY,1981,2022,USD,WEO,Apr-24,0.439917832
URY,1982,2022,USD,WEO,Apr-24,0.396890988
URY,1983,2022,USD,WEO,Apr-24,0.231412708
URY,1984,2022,USD,WEO,Apr-24,0.223323145
URY,1985,2022,USD,WEO,Apr-24,0.217570475
URY,1986,2022,USD,WEO,Apr-24,0.251262585
URY,1987,2022,USD,WEO,Apr-24,0.296829276
URY,1988,2022,USD,WEO,Apr-24,0.305564236
URY,1989,2022,USD,WEO,Apr-24,0.318534771
URY,1990,2022,USD,WEO,Apr-24,0.369501083
URY,1991,2022,USD,WEO,Apr-24,0.430067628
URY,1992,2022,USD,WEO,Apr-24,0.457867908
URY,1993,2022,USD,WEO,Apr-24,0.519289511
URY,1994,2022,USD,WEO,Apr-24,0.563791532
URY,1995,2022,USD,WEO,Apr-24,0.632627054
URY,1996,2022,USD,WEO,Apr-24,0.636880653
URY,1997,2022,USD,WEO,Apr-24,0.638487899
URY,1998,2022,USD,WEO,Apr-24,0.647060932
URY,1999,2022,USD,WEO,Apr-24,0.623509172
URY,2000,2022,USD,WEO,Apr-24,0.604546902
URY,2001,2022,USD,WEO,Apr-24,0.5759261
URY,2002,2022,USD,WEO,Apr-24,0.40686393
URY,2003,2022,USD,WEO,Apr-24,0.357341557
URY,2004,2022,USD,WEO,Apr-24,0.386863144
URY,2005,2022,USD,WEO,Apr-24,0.456921333
URY,2006,2022,USD,WEO,Apr-24,0.495107789
URY,2007,2022,USD,WEO,Apr-24,0.555560566
URY,2008,2022,USD,WEO,Apr-24,0.671180986
URY,2009,2022,USD,WEO,Apr-24,0.671324769
URY,2010,2022,USD,WEO,Apr-24,0.792122039
URY,2011,2022,USD,WEO,Apr-24,0.896925342
URY,2012,2022,USD,WEO,Apr-24,0.925579206
URY,2013,2022,USD,WEO,Apr-24,0.9939645
URY,2014,2022,USD,WEO,Apr-24,0.95801647
URY,2015,2022,USD,WEO,Apr-24,0.888428467
URY,2016,2022,USD,WEO,Apr-24,0.86408924
URY,2017,2022,USD,WEO,Apr-24,0.959760034
URY,2018,2022,USD,WEO,Apr-24,0.962635844
URY,2019,2022,USD,WEO,Apr-24,0.907961377
URY,2020,2022,USD,WEO,Apr-24,0.845399571
URY,2021,2022,USD,WEO,Apr-24,0.906749339
URY,2022,2022,USD,WEO,Apr-24,1
URY,2023,2022,USD,WEO,Apr-24,1.096822662
URY,2024,2022,USD,WEO,Apr-24,1.131139338
URY,2025,2022,USD,WEO,Apr-24,1.148363069
URY,2026,2022,USD,WEO,Apr-24,1.168747243
URY,2027,2022,USD,WEO,Apr-24,1.193045074
URY,2028,2022,USD,WEO,Apr-24,1.220885529
URY,2029,2022,USD,WEO,Apr-24,1.251095555
USA,1980,2022,USD,WEO,Apr-24,0.333739172
USA,1981,2022,USD,WEO,Apr-24,0.365316494
USA,1982,2022,USD,WEO,Apr-24,0.38789038
USA,1983,2022,USD,WEO,Apr-24,0.403080119
USA,1984,2022,USD,WEO,Apr-24,0.417629849
USA,1985,2022,USD,WEO,Apr-24,0.430838015
USA,1986,2022,USD,WEO,Apr-24,0.439510462
USA,1987,2022,USD,WEO,Apr-24,0.450401068
USA,1988,2022,USD,WEO,Apr-24,0.466284367
USA,1989,2022,USD,WEO,Apr-24,0.484570288
USA,1990,2022,USD,WEO,Apr-24,0.502705795
USA,1991,2022,USD,WEO,Apr-24,0.51971125
USA,1992,2022,USD,WEO,Apr-24,0.531557448
USA,1993,2022,USD,WEO,Apr-24,0.544155457
USA,1994,2022,USD,WEO,Apr-24,0.555776175
USA,1995,2022,USD,WEO,Apr-24,0.567424908
USA,1996,2022,USD,WEO,Apr-24,0.577811995
USA,1997,2022,USD,WEO,Apr-24,0.587776427
USA,1998,2022,USD,WEO,Apr-24,0.594383666
USA,1999,2022,USD,WEO,Apr-24,0.602796879
USA,2000,2022,USD,WEO,Apr-24,0.616448639
USA,2001,2022,USD,WEO,Apr-24,0.630326153
USA,2023,2022,USD,OECD,Apr-24,1.0376343
USA,2024,2022,USD,WEO,Apr-24,1.061446416
USA,2025,2022,USD,WEO,Apr-24,1.080169633
USA,2026,2022,USD,WEO,Apr-24,1.100532715
USA,2027,2022,USD,WEO,Apr-24,1.121312135
USA,2028,2022,USD,WEO,Apr-24,1.142504554
USA,2029,2022,USD,WEO,Apr-24,1.16433049
UVK,1980,2022,USD,WEO_est,Apr-24,0.302268776
UVK,1981,2022,USD,WEO_est,Apr-24,0.311381837
UVK,1982,2022,USD,WEO_est,Apr-24,0.320769647
UVK,1983,2022,USD,WEO_est,Apr-24,0.330440489
UVK,1984,2022,USD,WEO_est,Apr-24,0.340402895
UVK,1985,2022,USD,WEO_est,Apr-24,0.350665657
UVK,1986,2022,USD,WEO_est,Apr-24,0.361237829
UVK,1987,2022,USD,WEO_est,Apr-24,0.372128741
UVK,1988,2022,USD,WEO_est,Apr-24,0.383348001
UVK,1989,2022,USD,WEO_est,Apr-24,0.394905509
UVK,1990,2022,USD,WEO_est,Apr-24,0.406811462
UVK,1991,2022,USD,WEO_est,Apr-24,0.419076367
UVK,1992,2022,USD,WEO_est,Apr-24,0.431711045
UVK,1993,2022,USD,WEO_est,Apr-24,0.444726644
UVK,1994,2022,USD,WEO_est,Apr-24,0.458134649
UVK,1995,2022,USD,WEO_est,Apr-24,0.471946889
UVK,1996,2022,USD,WEO_est,Apr-24,0.486175554
UVK,1997,2022,USD,WEO_est,Apr-24,0.500833196
UVK,1998,2022,USD,WEO_est,Apr-24,0.51593275
UVK,1999,2022,USD,WEO_est,Apr-24,0.531487538
UVK,2000,2022,USD,WEO,Apr-24,0.547511285
UVK,2001,2022,USD,WEO,Apr-24,0.592640797
UVK,2002,2022,USD,WEO,Apr-24,0.647698669
UVK,2003,2022,USD,WEO,Apr-24,0.784247633
UVK,2004,2022,USD,WEO,Apr-24,0.853115559
UVK,2005,2022,USD,WEO,Apr-24,0.842263604
UVK,2006,2022,USD,WEO,Apr-24,0.853610029
UVK,2007,2022,USD,WEO,Apr-24,0.954269785
UVK,2008,2022,USD,WEO,Apr-24,1.001565107
UVK,2009,2022,USD,WEO,Apr-24,0.922025184
UVK,2010,2022,USD,WEO,Apr-24,0.934159422
